UserId,MovieId,Pred_rating 
15,52604,3.624636587737523
15,53322,2.520441282275723
15,53464,1.1349289252137953
15,54001,2.4470915357808054
15,54272,2.431619093749532
15,55247,2.8990878054967366
15,55442,3.1236101128515554
15,55830,2.3444432472843846
15,56174,2.3923838074634314
15,56563,2.7224264705882355
15,56775,2.7589923492475323
15,56782,3.377856629471039
15,57368,2.5481482024427047
15,59126,2.9635467488293603
15,60074,2.1212336295783647
15,62434,2.5129625266669295
15,64839,3.6374547430210082
15,64957,2.5393867223309297
15,65802,1.4855843653250775
15,66203,3.193002804240333
15,66596,2.7224264705882355
15,67087,3.381260370610298
15,68324,2.7224264705882355
15,69436,2.7224264705882355
15,69524,2.395435538824427
15,70862,2.3969001445781775
15,71264,2.953164300315496
15,71282,2.8890384261760342
15,71462,3.0112396578175877
15,71535,2.698174971258835
15,71838,2.2326659069045363
15,76077,2.472603859327868
15,78209,2.2015772719636035
15,78574,2.5848530335685673
15,79185,1.7282407476237327
15,79242,2.7977307467174213
15,80126,2.366018999738357
15,80862,2.883846936793283
15,81834,3.004111096750062
15,82854,1.6210265321625605
15,83827,2.7224264705882355
15,84374,2.0550801993993657
15,86833,2.7606578557601
15,86882,3.2505861063443677
15,86898,2.7224264705882355
15,86911,2.3056547207820146
15,87222,2.756853493984605
15,87485,1.4787589957988858
15,87869,2.4308918051309902
15,87930,2.7224264705882355
15,88125,2.988861536746439
15,89470,3.0173575004187616
15,90870,2.7224264705882355
15,92420,3.0978195869777405
15,93721,2.61044523571591
15,95199,2.7224264705882355
15,96737,3.061894715593781
15,97913,2.5818118786096407
15,97938,2.4865689463488447
15,98122,3.8295010403779104
15,98154,2.700722675116598
15,98809,3.0624984437197966
15,99007,2.919076441889153
15,99112,2.3572418523759544
15,99114,2.9219509727269606
15,100083,2.7224264705882355
15,100383,3.4678357720510857
15,100581,2.7224264705882355
15,101112,2.548423719556599
15,101362,3.5497992353750307
15,101864,2.2893454670691256
15,102123,2.5605344540655337
15,102125,2.8519742949439237
15,102880,0.9213084095335924
15,102903,1.6823247247007156
15,103249,2.2242131911267586
15,103253,2.232591214448153
15,103372,2.7224264705882355
15,103810,2.807687614591617
15,104211,2.7224264705882355
15,104241,2.827588994488809
15,104272,2.7224264705882355
15,105504,3.196706843770388
15,106072,2.4453389049962877
15,106782,3.242447975849603
15,106916,3.0520503909709014
15,106920,3.075589029777393
15,107348,1.935962621972708
15,107406,3.379142691557674
15,107910,2.7224264705882355
15,108188,2.548423719556599
15,108190,2.4433112850238863
15,108689,2.7224264705882355
15,108729,3.144961681855841
15,108932,3.231759439388191
15,108945,1.5267890348575468
15,109187,1.4033802470653987
15,109374,2.6773586501022835
15,109487,3.084255483647669
15,109673,2.059560021076835
15,109687,2.7224264705882355
15,109848,3.090113053872221
15,110102,3.1524980512914564
15,110127,2.0300467095551142
15,110553,2.5296397055471833
15,110730,1.8113814646202258
15,110771,2.7224264705882355
15,111228,2.7224264705882355
15,111360,1.2965607583835925
15,111362,2.993887046702564
15,111364,2.7325328863931166
15,111443,2.2741361957154997
15,111622,2.9011681770605944
15,111759,3.0567467492006757
15,111781,2.9941180654802455
15,112138,3.8618495475113126
15,112171,1.9104291038663812
15,112183,2.387473390220847
15,112370,0.32280887976605577
15,112552,2.9765582562164963
15,112556,2.9375236927701187
15,112623,3.2212765142444675
15,112788,2.7224264705882355
15,112852,3.0484099934544795
15,112940,2.7224264705882355
15,113345,1.4504484486102136
15,113348,1.8256769485997077
15,113378,2.5140931372549025
15,113741,2.455942954104719
15,114180,2.813099614979855
15,114635,2.8594457013574663
15,115149,2.231629692783251
15,115502,2.7224264705882355
15,115569,2.734357775051706
15,115617,2.616376273075737
15,115713,3.0982330325287273
15,116161,2.827588994488809
15,116797,3.0549332345516826
15,116799,2.7224264705882355
15,116823,2.2571964646460225
15,116897,3.5543230223123734
15,117176,2.7069969194997348
15,117529,2.862885991600118
15,117533,2.4493034003452716
15,118696,2.14652197646083
15,119141,1.6594423989424825
15,119145,2.801648650982344
15,120466,1.4504484486102136
15,120799,2.0655956333598264
15,121171,2.7224264705882355
15,121231,4.754652857235999
15,122882,2.932072863709772
15,122886,2.63116096806772
15,122890,2.7224264705882355
15,122892,2.857617079344972
15,122900,2.7719723679336017
15,122902,1.984631281936211
15,122904,2.1389060737034207
15,122920,2.607546823418164
15,122924,1.9531957013574663
15,127136,2.7224264705882355
15,128360,2.9779227461094053
15,129937,2.7224264705882355
15,130452,2.7224264705882355
15,130490,2.6481690448456616
15,130576,2.7224264705882355
15,130634,2.3266329715442584
15,131013,1.5591449891591294
15,132046,3.0059923213996442
15,132480,2.7224264705882355
15,132796,3.0449227168044066
15,132961,2.7224264705882355
15,134130,2.6763721807940017
15,134368,2.574153862610528
15,134393,1.7224264705882355
15,134853,2.4499689349105043
15,135133,2.03474525040283
15,135436,3.150644292370414
15,135567,2.7224264705882355
15,135569,2.7224264705882355
15,136020,1.8640758373297128
15,136562,2.541324108383511
15,136864,1.3748194783012215
15,137337,2.7224264705882355
15,137857,2.7342374942102827
15,138036,3.113876837721758
15,139385,2.9234925404903285
15,139644,2.913477952725531
15,139757,3.8618495475113126
15,139855,2.7224264705882355
15,140110,3.811362552497352
15,140174,3.3131521936970025
15,140267,4.057288855909336
15,140711,2.2335375816993466
15,140928,2.7224264705882355
15,142488,2.700726828016287
15,142507,2.7224264705882355
15,143385,3.2381745020842985
15,145839,2.7224264705882355
15,145935,3.150644292370414
15,146656,3.8618495475113126
15,148626,3.224986215547691
15,149352,1.7224264705882355
15,149354,2.455942954104719
15,149406,2.929947738255269
15,152057,2.7224264705882355
15,152077,3.3500577302526646
15,152079,2.7224264705882355
15,152081,2.6442611892179357
15,155820,2.7224264705882355
15,156607,1.4409695169458514
15,156609,2.7224264705882355
15,157200,2.7224264705882355
15,157296,3.150644292370414
15,157667,2.7224264705882355
15,158238,2.7224264705882355
15,158528,2.7224264705882355
15,159093,2.7224264705882355
15,159690,2.7224264705882355
15,159755,2.7224264705882355
15,159858,2.7224264705882355
15,159972,2.7224264705882355
15,160080,2.7224264705882355
15,160271,2.7224264705882355
15,160563,2.1456937973209085
15,160565,2.7224264705882355
15,160567,2.7224264705882355
15,161155,2.7224264705882355
16,50,4.116000791518227
16,318,4.2624101728721655
16,527,4.0490479586694965
16,1961,4.234122367665373
16,4995,3.891217339194145
16,6016,4.044999147753921
17,260,4.261227049186128
17,482,3.183402596464429
17,714,3.4916467486290923
17,931,3.9069950695743705
17,1077,4.266745791623089
17,1218,4.708371073716634
17,1240,4.093348080621792
17,1298,3.4962754020584925
17,1570,3.825862068965517
17,1674,3.9982282011133385
17,2110,3.555757311690794
17,2117,3.704829268938131
17,2159,4.0230431694101965
17,2204,3.886040888646058
17,2232,4.291181029333346
17,2677,4.073245319705229
17,2707,4.102553446213647
17,2726,4.210817066058756
17,3018,3.5549517188246265
17,3267,3.7065018983956426
17,4210,4.006263731363799
17,4552,4.659766178554559
17,4645,3.825862068965517
17,4725,3.825862068965517
17,4975,3.571789921056122
17,5054,4.008470764617691
17,5072,3.448660077135005
17,5105,4.477623448080365
17,5254,3.7491834403789834
17,5266,3.28832583259438
17,5316,3.8219380310364435
17,5388,3.991780869563244
17,5630,3.8876904687706246
17,5686,3.809961892862975
17,5903,4.131514410593748
17,5949,3.825862068965517
17,6059,3.6348758168843323
17,6140,4.167234981767002
17,6197,2.1512045347189415
17,6214,4.679920873059734
17,6281,3.5158831959983585
17,6322,3.0847906403940883
17,6323,4.213985330343555
17,6530,4.043171748146434
17,6538,3.831438147586032
17,6584,3.0050876053339106
17,6666,3.9359019770601966
17,6790,4.285321528424976
17,6975,4.270117322603531
17,6979,3.9640739730331833
17,7003,3.1029040115703737
17,7044,4.028076191896736
17,7068,2.86176185607584
17,7123,4.188031114114387
17,7163,3.136633045895713
17,7371,4.235864048464268
17,7445,4.186629113009249
17,7771,4.135879340122685
17,7827,4.6159262247595505
17,7991,3.8938789162704985
17,8195,3.3882683222657244
17,8477,4.634624931237086
17,8644,3.671398571228981
17,8781,3.970725332997936
17,8865,3.2501715617259337
17,8928,3.825862068965517
17,27604,3.950862068965517
17,27788,4.156380437042366
17,31952,3.825862068965517
17,33004,3.682026130839867
17,33615,3.66279930700792
17,33683,4.167234981767002
17,34048,3.202112770968993
18,81,2.8294288143634447
18,85,3.4773568241209576
18,86,2.4074072722977204
18,92,3.7311914271615523
18,640,2.917212943784145
18,748,3.033761937371706
18,765,2.1715752962046033
18,785,3.374454819207709
18,818,2.670440639108722
18,849,2.3151834031109915
18,880,3.1904144028036026
19,2,3.4384676308724575
19,3,3.20592804907046
19,23,2.9545850347636167
19,48,2.819282299725452
19,64,2.442919620330688
19,110,3.9580407197143024
19,122,3.3000985837681487
19,145,3.650152067144018
19,153,2.7841093152822527
19,160,2.5191184454530533
19,166,2.56429161432803
19,172,3.1039978154441834
19,179,3.5453117178377376
19,196,3.0512334888616746
19,208,2.8990739629002515
19,209,2.8968739364891793
19,231,3.4569905450726077
19,249,3.4928948426469333
19,261,3.6795771004396287
19,266,3.491183412262703
19,276,3.9461677548680534
19,292,3.261661202112288
19,293,4.025838262288689
19,316,3.310872874175103
19,318,4.257601759026588
19,333,3.6139163819380054
19,337,3.7200104842696193
19,339,3.6313870296328887
19,344,3.347119658798394
19,349,3.7406443631198574
19,350,3.425716805495237
19,357,3.673685602639342
19,364,3.758853144947519
19,367,3.2847292719332106
19,379,3.5890336323301546
19,383,3.358343880138517
19,407,3.7788077736195205
19,423,3.3109587402415226
19,429,2.93317698417269
19,434,3.341345574158517
19,445,3.5235128834461573
19,450,3.4485636770627686
19,451,2.851764900290595
19,454,3.4082442281226264
19,464,3.3959095946809676
19,465,3.2758598242495953
19,468,3.387178332752878
19,479,3.9141903814128542
19,491,3.44036359983274
19,500,3.5605614051302545
19,504,2.8756477463605608
19,509,3.8209959791492176
19,513,2.7228954101171796
19,519,2.6913038966234972
19,520,3.205878798467794
19,547,3.1550209139895613
19,580,3.6775147928994083
19,586,3.474081855923736
19,588,3.7417076494388923
19,595,3.804157211512889
19,597,3.396482492819922
19,674,2.8573292204665255
19,724,3.006744785676478
19,891,1.785724482903031
19,966,3.6775147928994083
19,982,4.0
19,1013,3.765204249898544
19,1022,3.9542141823593693
19,1082,3.9742725551259697
19,1088,3.3608610355118764
19,1091,3.1372054612865856
19,1126,2.494977852570391
19,1127,3.7643911883838843
19,1320,3.4724240695684014
19,1327,3.136631956478672
19,1332,3.9023992401376413
19,1334,3.268361673642879
19,1336,4.070682910782864
19,1371,3.4152730512083527
19,1373,2.950011281581307
19,1377,3.1082600802006524
19,1381,2.7265344175028554
19,1382,3.082801136511743
19,1388,3.1214251561700843
19,1389,2.16835959656491
20,34,3.3232817245528183
20,231,3.0971000761760714
20,367,3.4538834607374973
20,497,3.2576690447172196
20,500,3.3287486509146014
20,597,3.4495455533401667
20,1097,3.1549407554074795
20,1247,2.934935007586904
20,1269,3.4994687728330507
20,1293,3.2800241595129758
20,1580,3.38115608570209
20,2690,3.5106152594182882
20,2762,3.2635605277519684
20,2908,3.1452087551751
20,3406,2.9618991951788085
20,6385,3.5733364213133676
20,38038,3.052507488828339
20,54259,3.2295999834365032
20,59784,3.1294593498194176
20,64285,2.854105296331101
21,288,3.328172294100746
21,379,3.6618820862738466
21,393,2.5659807426069485
21,918,3.942695688957121
21,945,3.908758897525078
21,948,3.568268982303051
21,952,3.248297637063728
21,1031,3.4481314969069556
21,1088,3.4307398963041784
21,1091,2.650116166812283
21,1124,3.572857613835861
21,1127,3.5767304361734844
21,1135,3.671627973363382
21,1173,3.1870859227826003
21,1206,3.6413047180895664
21,1246,3.6934896261929255
21,1295,3.192458238268576
21,1298,3.2203043274813457
21,1320,3.266411728496995
21,1327,3.110718708696123
21,1334,3.0449608111491764
21,1345,3.6670467349502873
21,1346,3.3754317341239903
21,1350,3.58142517188238
21,1370,3.344361927553745
21,1371,3.297736294488065
21,1372,3.2073262712642006
21,1373,2.521213922692016
21,1375,3.2625486278574765
21,1380,3.5954780587227955
21,1388,3.0020943979914003
21,1395,3.793521108247894
21,1427,3.037745417662827
22,163,3.315455654177956
22,208,2.789283995330007
22,355,2.3920951182769525
22,485,2.7419542599206688
22,586,2.983055886839181
22,593,3.6809710407886014
22,1097,3.5937452122727347
22,1215,3.5430344010930046
22,1263,3.426702798926846
22,1580,3.3950111598799917
22,1693,3.1483396623187057
22,1769,3.10685705269176
22,1917,2.8063024693832603
22,2011,3.212278389268285
22,2288,3.8400299877067705
22,2301,3.470087900088954
22,2340,2.4476878478228183
22,2402,2.1772955962479728
22,2459,3.9647933227826986
22,2605,2.952223771191751
22,2616,2.6774110738030386
22,2617,3.0712827040002146
22,2672,2.8610423470881767
22,2712,3.2789308321680735
22,2881,2.983152379844308
22,2953,2.53157286312604
22,3033,3.503526171798944
22,3082,2.9183764071439935
22,3285,3.052622918611975
22,3438,3.117695516443972
22,3527,3.2834897969887678
22,3697,2.8246933306075492
22,3826,2.5697630385958528
22,3868,3.6199852713235603
22,3977,2.693809836663401
22,3999,2.8749450945372046
22,4015,2.6435450912024883
22,4027,3.6724885511368757
22,4239,3.6872117785926606
22,4370,3.0112011555093376
22,5266,2.862671209665593
22,5400,3.2175871616809255
22,6754,3.458605803531052
22,31184,3.383522727272727
23,1,3.9490059013853385
23,6,4.002955730915546
23,11,3.485442648140773
23,32,4.035332595644582
23,34,3.771436918440428
23,62,3.567706126603889
23,104,3.4285860382744016
23,185,3.1459197374943555
23,300,3.9416468814445045
23,306,3.951422728824127
23,307,4.308258289186645
23,431,3.7516936692444687
23,471,3.8249966285287407
23,535,4.069522455592381
23,586,3.251602328891656
23,588,3.833706037090506
23,589,4.0019616631711
23,597,3.3568394693531936
23,670,4.031980656013456
23,909,4.100462559278546
23,910,4.026774889580132
23,920,3.997556485700385
23,924,4.03447216005825
23,965,4.121506735297162
23,1078,3.7578070319336083
23,1080,3.957143440849036
23,1185,3.8632434826582913
23,1199,4.041217007698299
23,1227,3.9990216426809617
23,1231,4.127139709644196
23,1232,3.0371617550588255
23,1233,4.199049387259121
23,1240,3.996676873819173
23,1246,3.846053614495143
23,1254,4.21298645898187
23,1256,4.478087654198402
23,1262,4.160671625359811
23,1263,4.32721574671081
23,1265,3.9963830185385016
23,1281,4.286981754344261
23,1291,4.040747242351949
23,1348,4.232781406230301
23,1380,3.5097653540587475
23,1391,3.3123247806408616
23,1464,3.9054454048210654
23,1527,3.598766683181749
23,1556,1.9609489836294007
23,1873,3.7148296869522186
23,1900,3.692757557723661
23,1949,3.649263297999833
23,2132,3.5642821706517727
23,2174,3.710790363872114
23,2178,3.8300837309300007
23,2324,4.181542588663082
23,2360,3.9467405480730937
23,2394,3.5925365641977676
23,2424,3.1035287887455687
23,2467,4.231253217247039
23,2502,4.005726342763394
23,2539,3.653353846080277
23,2542,4.059412626623494
23,2571,4.136134688137487
23,2599,4.092110949497034
23,2600,3.161108771781936
23,2617,3.568584585292019
23,2716,3.950557451312954
23,2729,3.8150841011616263
23,2746,3.4456131670699115
23,2762,4.0167948052334514
23,2952,3.5530666078440123
23,2959,4.199995477347992
23,2987,3.8706174263023794
23,3019,4.365191597040673
23,3267,3.70437882166011
23,3415,4.737761335867499
23,3448,4.008529482338537
23,3510,3.7294755280444694
23,3671,4.270050555187653
23,3730,4.267614904163854
23,3741,4.382459752362269
23,3989,4.524832892482779
23,4008,3.5725210561847596
23,4011,3.993430094970136
23,4148,3.3252068806749016
23,4267,3.5688888855912757
23,4310,2.9035444215127972
23,4458,4.060256720337226
23,4848,3.785427828591343
23,4878,4.233847817543893
23,4886,3.941139288879104
23,4976,3.3700044208664894
23,4978,3.3242039648648647
23,5073,4.437949547635146
23,5222,3.3944508930851325
23,5299,3.644581343653168
23,5304,3.347763802893599
23,5377,3.7276710027362525
23,5388,3.687941438516391
23,5502,3.2979880355510116
23,5881,2.137470431198703
23,5949,3.69051724137931
23,5954,4.000259714053885
23,6008,3.6755918682449815
23,6197,2.0158597071327344
23,6214,4.604028958529628
23,6323,3.9932007893572767
23,6404,3.69051724137931
23,6537,3.0909707021139763
23,6552,4.09645505919672
23,6599,3.69051724137931
23,6620,3.8621265954015263
23,6641,4.120961854983508
23,6796,4.123344363263426
23,6944,3.8096515518384724
23,6954,3.8151429475151084
23,6975,4.256438814359142
23,7038,3.640766346280842
23,7147,4.095820091183548
23,7161,3.147009073958736
23,7323,3.812424369784696
23,7371,3.8701095960407828
23,7569,3.8449726586411783
23,7759,3.69051724137931
23,8507,3.979083502609797
23,8656,3.799712643678161
23,8910,3.97950596850513
23,8966,3.4724790560473853
23,25753,3.69051724137931
23,25805,4.0
23,26729,4.312542521884735
23,27317,4.444768739202557
23,30793,3.488596143954027
23,31101,3.69051724137931
23,32587,4.256550872575706
23,32892,3.69051724137931
23,33794,3.977977273890183
23,36517,3.4359598992103852
23,36529,4.054955101854938
23,37733,3.787307956311936
23,39869,3.546425022359137
23,41863,4.370527707104062
23,42004,4.29520736899444
23,42734,3.4778882617028635
23,45447,3.217274644171212
23,45722,3.388171298429676
23,48385,3.6777298652538266
24,36,3.9848319914692825
24,81,3.924307583998651
24,610,3.544879205253003
24,1034,3.3536571783975533
24,1161,3.8104290474490123
25,78,3.5110716917288616
25,842,2.7194482355846623
25,1354,3.1078754730101545
25,1358,3.690823599657317
25,1409,3.262297326463191
25,1483,3.651279007308948
26,1,3.48221172077418
26,47,3.7402957478565284
26,50,3.8288925718054756
26,153,3.2912694708394503
26,165,3.4203022321114585
26,260,3.56218970001684
26,316,3.4231881258658228
26,344,3.409492943465784
26,367,3.273002372343763
26,377,3.4116261607745813
26,380,3.3343953722072373
26,457,3.5579502253247375
26,500,3.5896344936494513
26,589,3.483027425685891
26,608,3.608445924025216
26,648,3.4904177100205316
26,733,3.360905321214408
26,780,3.30550607038941
26,858,3.885485574767993
26,1089,3.6355828188223134
26,1196,3.7275914705330724
26,1198,3.7459161044838454
26,1580,3.487778292976946
26,1653,3.2523465667113642
26,2329,3.59417636271231
26,2355,3.3574249631783113
26,2858,3.726420556184419
26,3114,3.3841933301386216
26,5608,3.8883495791010616
26,5952,3.66196289086968
26,7323,3.6891516593028024
26,7361,3.85334502293314
26,38038,3.9097235649086066
26,53129,4.14944174935094
26,55280,3.9459515331544908
27,1213,4.142893832781942
27,1610,3.986304080450561
27,1704,4.197269752343983
27,2356,3.4996221949233077
27,2502,4.05534789186177
28,345,4.3229546895904445
28,899,4.261327051518186
28,908,4.167084293241215
28,909,4.3061241218171205
28,933,4.271700852535155
28,1206,4.383625456185335
28,1252,4.195003630454197
28,1674,4.452407844969804
28,2300,4.159439540775961
28,2406,4.447483051553076
29,2571,3.1927649206835955
29,6365,2.3352107816498213
29,6502,2.781503946907035
29,6934,1.917870281301083
29,58559,2.993410263627866
30,34,3.9609915342144046
30,45,3.7864906445462783
30,70,3.324629612957567
30,1114,3.500557518438411
30,1517,3.6061373593111585
30,1882,3.182698138026151
30,2023,3.6874516035768785
30,2268,3.9994480462818176
30,2617,3.5533628503442216
30,2782,4.105101386965897
30,2912,4.1114333869392645
30,3038,4.0
30,3082,3.3742745295267644
30,3107,3.6794039466419854
30,3421,4.067943475520246
30,3812,3.6063972305726906
30,3897,4.16314515656796
30,4012,2.974387831961267
30,4014,3.975890348107597
30,4018,3.611287446802447
30,4022,3.8664029274635587
30,4025,3.1442805593845224
30,4088,3.797029702970297
30,4122,3.797029702970297
30,4146,3.797029702970297
30,4226,4.309905673858727
30,4306,4.082181656509104
30,4322,4.103613929441217
30,4333,3.4167117729198675
30,4352,2.0582721194668916
